address,network,amount_usd
0xe33aedd25a4bec09cb445a849f9f016b90be5852,evm,451.51524816726
0x275800a6e59aaed3212fd3e2ad2c0acb8a606712,evm,451.502517819278
0xa8e52798ff0c5736f55ee8d9a312c98b06f4e9ab,evm,451.496092924957
0x0dbea284fe5434452c7b7999caf83725e94f870b,evm,451.483840415986
0x6af8a3442a10f8e28f3ef16d9483300905df59ff,evm,451.445966770371
0x9b25e4b2558ffebf9facc2dd874cba28676c034d,evm,451.428584444074
0x1369b1275c3a03a0a8fd92e38b673dfc8332c769,evm,451.406414142291
0x00902b6f60f1ea99d8a834ae8ac31736bca9b2af,evm,451.313225930074
0x684419916683a1dc43e0f7a10a2310fa3c056251,evm,451.200261919309
0xe4faa1bd77bbdee362bd3301cd4675b1197042da,evm,451.193267831742
0x6f9ab3965dce6b10c75d5cb0d63f1dea60606243,evm,451.15934099086
0xcd4e79fb77b6e8f40996692f87e09989a57fe5fe,evm,451.14916780947
0x849fd87be38b93e8a16354aa07565f47bff19ab6,evm,451.145908794375
0x1a9188112028f87106079b8465f427feed6d769f,evm,451.057805050361
0x3ee3ca98764d96584a52ae49c00a26c3608a61da,evm,450.966972047763
0x5e3834ed55c3640cdbab65e43ef997266e65ddf5,evm,450.963473969881
0x59e23986f35329e0fb54dd37c4357eaace7e9849,evm,450.941199755189
0xa01845924664121339af3d847aabf24c82443bf7,evm,450.927212194499
0xcd71db8a48d350afde140799497ee48a0f5e42ae,evm,450.92685651273
0x1c724a6b20a99eadf0fcae9d58b12dd7e25717f9,evm,450.902895477733
0x35f9a4c98d99a3e4ed2ebf2e376c87463a498e2b,evm,450.901149215202
0x66440625adcb093bd8234d4adf56443875fa9cc5,evm,450.888102174139
0x013f1928469c33c7ae41972afbdb023667e83251,evm,450.854893139844
0xe958644640576a3f7a362492a07fa054fa090120,evm,450.854130496384
0x3632c1ceb160b350112bc5bd1f48a91939b327a5,evm,450.833661550878
0xc266b487387cc1f3dcd5f868234561e9e3955534,evm,450.814586050322
0x1dc122db61d53a8e088d63af743f4d4c713e8a20,evm,450.781433095295
0xd3e92393b1fa10ff275397601d5dc9f79ff1b727,evm,450.762106184361
0xeaf0684575343ee6c359a04603a7e241a4c9a15d,evm,450.746864903139
0xd32b5fd4a8bd6a3c62d4adaa5fbb4635fbd84030,evm,450.737341744128
0xa19912e7ed7c529eacb66f73a2e0c75eaf5708ba,evm,450.734481747433
0x091934546dfd39afd532bc08795f5b757b156caa,evm,450.662590183916
0xfaf20d5dde158886dd15bb775f4ca337b775d629,evm,450.634284800671
0x532d1a56bfc4cdee16d0d6dfa39df371e791305f,evm,450.629707385205
0x252dea9921b95f87c2267a94d567f1a0c12272ec,evm,450.625735787968
0x5ed677a004d744bec9740412cd139595b92b4d2c,evm,450.560315702376
0x8976cf0bc9d380f8a8be763ab6ce79e7127c7ce7,evm,450.506446204209
0x9e952b03b9831ec56cc759ddf6cc991bbb170ca0,evm,450.482414362621
0x2339465353f75d23b5a992021a408d3003e493d8,evm,450.439471264643
0xd87613d22d00bd5edccc3a8bf46770ecfba8b1ee,evm,450.421669377543
0xf6f547211afeffa944efca58a62fd47b6da1edca,evm,450.348953921601
0xd18ab86bf1025ed866f2a7c28b2b7c573cc27c34,evm,450.34171026799
0x2d0cfcf275ee940cf28a235fe8c699619f07e807,evm,450.327618444719
0xd47c97e34c5d631e6fb617d806498bcda98fd6ea,evm,450.279033795113
0xadfc92bae57fb22843666278f539f0495a30aef9,evm,450.279033795113
0x6466390a231bd44eb5ea1854ed593ef8843b03dc,evm,450.279033795113
0x1d2c10bcf6577b11669ea62078e39da645bc52df,evm,450.253360179701
0xf3e1cf48f68c86669a39d2e4bf168bd0c0414766,evm,450.240485755957
0x3d700107ff584eefd2e104383e84f39b609123c3,evm,450.187178135919
0xa2c1b991a16d693fc397a50c11c4caa846ab387f,evm,450.159437963001
0xd7dc149315981d3b39a70bc085c63b7fd76dc23f,evm,450.130264483699
0xf738be38f061687bb89536271c47076a4e97e4a4,evm,450.098558563191
0xb66058baa5317bcee7ac75f8f9a45e4fd891c43c,evm,450.098112668413
0x4ecf3b8dc12d41f700482750a19d5d3b399f92e0,evm,450.026043308356
0xbfa9cc7bcbd3f7deaba4a6b677ce6d3701b7085f,evm,449.99750676699
0x121a1ef49daf9fcff6e8738f57e2764c6942efd8,evm,449.934972137654
0x39ce765f8bd8b0f0c4da808f8371fed8b6dd015a,evm,449.885477631829
0x6e9b9d4915fde3523f1bfbecc19b7041290d576a,evm,449.827703305219
0x709eb407679dc96dcd2282d39b855e0b307c6de0,evm,449.826847957959
0x711e3e7f4e2e975b858ddf876364e5f9198a751c,evm,449.810862776448
0x20f2f43399dfbae3f61c523e51973500cdeed79e,evm,449.806541621462
0x9e53c727b7cc9efb8035db94c6cac78e1ba074b1,evm,449.804446789005
0x95ed042cded7bb84f53a385b5f5761e1eebcfe44,evm,449.706628116023
0x60e763aaa7b6bdf324d62b6561d8b9cf2260a02a,evm,449.703631537038
0x319b0083e95b9c60ed4f0f993466cd86de1ae15e,evm,449.695727333805
0x16896a0d143e0cc478d5bf40897d026b6ced8862,evm,449.692111405372
0x0284381cb329d3682dc40b620f17706858bc1321,evm,449.68442427252
0x228e0df144ac5745a170ef11e0f30a75933aa46b,evm,449.662946550374
0x1c97c9af522d8c6cabf53369315f0ed377a22900,evm,449.649575915775
0x7f297b0615b220178c3d8df28730499cf9562fa8,evm,449.617128162621
0xe693bea4c83887b08b1a170d7df1f1531a9b354f,evm,449.559657514263
0xf9209195d743a2f4b4d01b339024581663e7294f,evm,449.48740333733
0xd73ff92acfafd795da8c8275f855dcbeff3467c0,evm,449.482622409611
0x00deaf443db181e5f142238c2ad6887803019d64,evm,449.465729380286
0x0d3ec47e85555526136fb5269364309d58364bf3,evm,449.436410824058
0x4c2104c0fdebc365b2f9472f8169cddf53cfe267,evm,449.39079126886
0x8dcac18996dc58b5eebfdc5d0a7b22e0b951a4b7,evm,449.355717866275
0xdeeb84a5c7433fb0fc7983e8008a51272bbb4168,evm,449.351581381593
0x6915a7d93a91080db8830ca6a3b760cad7ab1872,evm,449.277387202856
0x0dc46c65f3b6aa6419b4a3de1b393a60a2db74e0,evm,449.233130867487
0x1694a8f35d5bf09b2de3c8a177d510855a57558f,evm,449.213591497829
0x6b568e58b050f62db7cef8ca3164baea1a8b2399,evm,449.2108569308
0x78810ef439d6e1066f65fde217ed7d4a9721d4b1,evm,449.197966451345
0x0c02d3131cb2744880d4dc07dd05a9a2e537374b,evm,449.168698094835
0x8fbc93020cbcfac43f56e94829faab690b4bf256,evm,449.092678815592
0x14b51d4cb4ee853bf231fd252e776420ad61ae17,evm,448.962759938822
0x89ac72b03ed91506c7bcee6769f2029eed5abf59,evm,448.917705413294
0x44a298e4e8c8ff2493236bcd356f343ba835693b,evm,448.877015626794
0xd46821cba44c1716ca448ec6196970e6cb747ca1,evm,448.87656727157
0x1525743c7c5689d684e811872c632df463de5890,evm,448.824050919433
0xe78728ea46645f52a0e1e14f7bc59d019ae1d7d3,evm,448.775097916268
0xd72bc8e7ac9eff65c0b1eb65576e47812fbc21dc,evm,448.767889741915
0xd48b71b4b0b86bad2829d5ccce7a924e5df3cc50,evm,448.751276023182
0x966f4b668426800c8c756b5780a910756618ea72,evm,448.741061608211
0xffbb96f176ad41b1f6c1e2ba07bd4f10dc5150c6,evm,448.732284142795
0x18cfce90cb41a76bc4cec03b3c7ac541c30c7d12,evm,448.698222778764
0x8b880985048c83f3058243f6eea3aa3f5f8792a4,evm,448.673677658773
0x147239a6128d6300c2c55e0d6323963bad3e7b43,evm,448.660215457288
0x39a6ec1d7989b16d7733dbd726a4cd755def281d,evm,448.654955076399
0x67b2ec62f0518e3959dbc873b22a9c14c40e6def,evm,448.630669181874
0x10336b0261a9b8dd2694516c26efb8b9e072c610,evm,448.616417267011
0x9ab209ec847a7e1b2ca6a2a617de957cbd7adcfe,evm,448.596783548654
0x2f1d399d50382abf85ace917b1853ce96813d251,evm,448.574707977165
0xa13bb13609c3b9aabb8a4d5b4e9ecbaf502ca56e,evm,448.554339281297
0x42a3155c9ccccfaeab1541cbade703c456525ade,evm,448.552562371381
0xdc090c2cd6b3c0926e309760e916c37c5d35a2c9,evm,448.527632384174
0xc29ef1611bc8f5707694e3a19a5e87889bfba6cc,evm,448.521928101122
0xc1fe4636c3a86ead9ce16f659216b5e09098b7dd,evm,448.499514933434
0x277a6d23fe46f18a4a3af0ee174962fbcf8b3b6d,evm,448.479362629403
0xf1781bc427d7b437b65b1906f3222fc8a98f494b,evm,448.452554194034
0xf58cba27c683bc918566cbac888d3fab5bf076a0,evm,448.403989337076
0x45031e0d6b2f243b9091098537988e450b8282c2,evm,448.403346476983
0xcf27ca9c6f3e5c24392d240ac456d0446110f3cd,evm,448.377966074658
0x75650e9ee2afa2c2b608d945bd8ed5161fdfcbe8,evm,448.286762943879
0x44e54f991204b2b25d2e567d7bfb3a724e0ccbe2,evm,448.206918683545
0x933a1f0ec1c1586ec520e0a82fc8e3cec398174f,evm,448.20600926652
0xb2073ee392fb97cfffcc0bbe4cd77c8a633c7f36,evm,448.179426787305
0x0ad46ec83b4cdabbc32b7e5ce10a9f2338616b3b,evm,448.158423188392
0x79159ff8d7f49935d4ac210f08c0c853aa8ef173,evm,448.148409242867
0xfebbaffd791a0c54ead79b7734557f2f3dedc786,evm,448.059574349399
0xaafc73c1453b65c6de363a36694ae0cc3ec47bd1,evm,448.031402978675
0x495b940c923878dd1b826729cd970ae1fa4b1714,evm,448.028887012127
0xdcc05583e498acd08f7b012950e946229e98a01c,evm,448.02237111259
0x52a1f64a6af6ba34766c7e7121f1f40ffeb42e01,evm,447.99387826085
0x6e4e3930819e26ff1124c372fb65970990f1d33c,evm,447.951700099582
0x3fe39930b261351c078e499de2e8a7b8cbede89c,evm,447.920226529575
0xdc714fea3603b0c480376ef22b725678ac332767,evm,447.909957447819
0x98b1894f497ed0da003699754253feafe7ba01ae,evm,447.906538391367
0xcd983774cf19fec5cdcc73c4027feae18efe748a,evm,447.900896754716
0x5099ba5a2882ff09e478abf8651876d47a979ef6,evm,447.822820275194
0x995c378f9c9c3579bab3a750854462c3bc63b625,evm,447.804969834574
0x4a14d4fcf188e666a23724d08d3edaeb7a2d9f5c,evm,447.804192240137
0x0dbe6f708373c02029d0ab75bf629374c324e64b,evm,447.738096753614
0x09977cfd0b3dcb52eb0b53bc3f5227059a3ba3f4,evm,447.728073526887
0x727375f4266b7f1c4f1201964905896a638e1215,evm,447.667319512461
0x515824bf6a45ab804a49b1ee08cb9214d147ebc5,evm,447.629064526385
0x062a2746b175e160b8d84b7f4ba45aa59453785a,evm,447.590616336429
0x376ee9b0a1f8c3d3b0d413d5634ad494d4a7d051,evm,447.586660127507
0xa9501accb716299a7de012d7ed488d26eaaac2eb781b241212323edd0cf74819,aptos,447.558312957453
0x2aa29c008631ec8ce8ac8106c6accbf6a2bf0abc,evm,447.554812423281
0x88d2d8648b976efdf639f3f0c51c69bec92e29fd,evm,447.487749920534
0x0ee27af2c411cab49e480ad93b8a42687519e091,evm,447.452990987037
0xe3301fbe19b249b1b82e5fa23227fa03f2c1eeda4ffeddba550e34a21c863ea3,aptos,447.409759536384
0x6c1fc969375fbd55e16200381e3cb49b69ddd954,evm,447.396739893347
0x57440a582dc68983a6ee062f3d5469eb3748a135,evm,447.363905277236
0x72645d015ae8b9fd136c7ce0e5730b4e76b44b01,evm,447.196250818571
0x21c19b176730481943b5c63594e5f176e016d213,evm,447.149104281294
0x68f9fc9f1e22d234ffa6df55f8686d2c4e8f3729,evm,447.148526243143
0xf0aebdea121d2925e81eecb7181f13c268cdc2a8,evm,447.100113391736
0x9e6445e898305ea4baa28f9b75dc21cfa202711e,evm,447.057855917065
0xa0a89d07430c77727e2a22723ff23614440e92e0,evm,447.022775525938
0x066a5f86811e5f57f68fee26055b659481eebfa4,evm,446.980434093715
0x3998a338edb336795c7cb93510886f916724b245,evm,446.980304621944
0x76a79929a050fe5a1aebe30da9be4800ba21f6b5,evm,446.974923467043
0x433abc7e87326709fe446ea8eaa3b24e39896d63,evm,446.831739379748
0x7df477ef782f05d286401522776747144ca1f41b,evm,446.720194369261
0x699009ddc612c51ff0d5658fcfd1e24bdfd91a23,evm,446.719935820451
0x6f3ba92859bbf2a68bc083c7de0bffc0db6ddecc,evm,446.71914694926
0xe13ebb1a9a1952911935f0d9856374b72717de88,evm,446.657291376748
0x7814cf5680722e952d5d8b5db3c103dd318ab921,evm,446.62139754584
0x534301974667711273fc51ceb4f9dc4294f5cb46,evm,446.609000424806
0xfe12f78148c44973c042d513b07bcf993d4b344f,evm,446.589012697356
0xde01d9ea2ed16d575eaebe96223ce8b141e82962,evm,446.469158347676
0xbd42342330321a24a463a04adb127e0262cd04ff,evm,446.454638042338
0xe41a72c7ceb206d45097ab3e5c8fd563998af770,evm,446.422610028404
0xffc9d8e9a2ee20b8d7cafa14570a93cc7a00f96b,evm,446.412184607514
0x1e1d1befeb352502d58beff140761ade758737d1,evm,446.398168488852
0x5da420d96e1a1ac1b0a789f72b649416af81302f,evm,446.38235032015
0x5f85abfbd0e8db28e21c9c48916276be27340e71,evm,446.285415321828
0xefdd05b9a7512b7f2fa9633092df01b5718bec33,evm,446.279956605546
0xf375a251a125895b94bc7aa70a7dc603beb3718c,evm,446.266499999504
0x1e14aee77eebbc8f8153c5a639736523ea1232bd,evm,446.26649999949
0x8ade8588228414afe6c6bb654dcc4e712f647586,evm,446.266499999476
0x7c1987289a01392e719b269c711150b6db92a349,evm,446.266499999469
0x93952fc9e706c53f314bc3f6e2c16f2067c5f6c3,evm,446.215057134054
0x15c6023101da8df7dfc746bb68b0a10e801cb5a9,evm,446.154898151564
0xf3155226185e2680563ccd313b240684d215052f,evm,446.106438790424
0x9890bf2c4cc3af62c37742d90badf5b76e386b7f,evm,446.058801629105
0x65467e4665849ffef6c946f357005ce1dc68b453,evm,445.945876524997
0x1e389befdd87a5acc42d44c1fe4cf8e2056d1aa8,evm,445.902651288043
0xd2ddda689aee2f402b15136ce174bfee03ce36bf,evm,445.895971062486
0x8ecffbc93179e182d0fff28e060cb1c554ca75d6,evm,445.834283565121
0x713b3f08108a81c78876dd81862e0d513ce114c26ca5a55a076c2d5bb17a0abf,aptos,445.754343921462
0xfa17bee81f0467bb826af1522635b266b8808d4a,evm,445.655014504746
0x2400978c58e3e42689f2a07c3447f77c8705bfe9,evm,445.649429751427
0xd3f4dd2a6754f3d20324c0c07e91f01b435fc374,evm,445.645634233454
0x5a7cf284e49ba062aa28c5e1d1f7b28417253e8a,evm,445.609043280374
0xc354210666d410ae344e5c31a1382231818fbbd6,evm,445.54530272596
0x978066694016230e14de6eb1f6550a364b7b8c52,evm,445.497275280759
0xdb16064ec0cbb56760c38672c801d69621b1be7c,evm,445.496858252564
0x1fb3579c75af341b95a358a280427a0d1e93971f,evm,445.475325277253
0xe25a6957245626343310c82171dad87d737261e6,evm,445.385955303023
0x9b83ce385d18f21aade665435c71d1d2ee7c0ac5,evm,445.359903118567
0x2eb77e87897fef19edb309fab8d4a7b225bc8a9d,evm,445.278072809212
0x82edb201e625faabf4678c1b92d2284e9efa67e4,evm,445.268978345904
0x6b97af5a4c4735f9d862a5799e16c8ce3a9389a7,evm,445.116153380501
0x97f3623108386bf48fb2e6ca43ceba50e223313c,evm,444.970826147884
0x2dbdd933ab4aca5814b4bf4015288ff03c2116ad,evm,444.960827371862
0x08a2d59f160ee6e12b7fd03c4151575c85c893c3,evm,444.946434541574
0xa2f683e99604103a0ba75a579d1a107f4cec464a,evm,444.926039126811
0xd03677e94e9fa7f787123e6fced1051a6340629c,evm,444.917937806957
0x31e74a983424af8a3d85ae81f86ba5f58f2efca498bcfd0fd25be96f7c63917f,aptos,444.853019758224
0x49e03f26ad3c81626f2db65405cf81687ea7e789,evm,444.806958781025
0x6463f3aa658a48ce0183ca75c17db9cb25ca2135,evm,444.794906915001
0xcdc6118c543dc507bf1294d41c2052d1149e6842,evm,444.767538320327
0x20b3e3057d32a9180bcb819288efb66959c64bbc,evm,444.751064211431
0x0589845b96247e80b8ba84375c5ce3a21b0dfeae,evm,444.740825517888
0x7d8d5d554c3a5e032781cb12e7d441f4951b7753,evm,444.732210634371
0x4afe8e7c4868fe5fcbea6831b785418645bedc9a,evm,444.726951439053
0x83cd07aee5e07ce18d0857dabcfae1ed24dbdd5f,evm,444.644692023058
0x8702894dd4e432af51b273bb930934c4b90c8379,evm,444.597075230814
0x6b4ee4e27d31c406d6abbca02bf3b32ffc6be9ce,evm,444.588670375892
0xd7a9ccad4ddb88f9a39fcc87748a045767baf5dd,evm,444.566433281355
0x08ee8d41238612577adcb396e748900a9ef70be9,evm,444.530412779737
0x109feb26c3ab3450204dcb6ee4f0931c9b92b6ad,evm,444.506017202521
0x55db0e580a95725cf97368efb15125fb2e94afdb,evm,444.486426519304
0xe735f93dda3aaa7488b15d1ae02dbc040c50ee30,evm,444.467617034173
0x308820da02cdeba5b72cb15d812970663123d71f,evm,444.431282465825
0x8a01113f660b1a177cb64c438af3b52b3f4987b7,evm,444.398592918828
0x19a6fdd2d80a55effdbc90401fd0dec290ad2111,evm,444.381622966743
0x3457d9d59fc3f48e8e2867b4f76bda5333f1df97,evm,444.275801224022
0x2937bc8bdb221475d1ba0d4baf3025b75df43acd,evm,444.234141130976
0xf1ebf0e2edcdc745c3e2797cc66b809f97e554f45758de9f92959faa9417086e,aptos,444.211859843103
0xa0a48f5eabcd3b9540c5f1126994dd0151d04fe3,evm,444.148656066207
0x6a7638fdae038736bac18ddb3129d4e6e033b33a,evm,444.118883100183
0x7684a70ec853ed15a9566f125a9013f845d50b9d,evm,444.055551542268
0x35e02bd66d9b5197dc35515533470f2e062ab603,evm,444.040216957077
0xe881425f489cef8ff27b2d76fc8575200d3feb37,evm,444.038259996039
0xd00cc4d175da243970c12f74bdaa3f176798e5d1,evm,444.037100850443
0xeb3003d97ac384516f8a6bc710da8cb65c7a47da,evm,444.031508910496
0xed4f6dbff7e02c3b366318d6b6044cb7869a8f6d,evm,444.001504934498
0xe59657566e4f9ae33655fa4fce237ab34232b8c6,evm,443.850636073583
0x3721f3b7f5adf3f19880d4eb9edfa5bc250e549f,evm,443.829945055286
0xaea1dcb2e87686170d834b797025d5db56531350,evm,443.826437756579
0x0b52acb680fb7c49956764d666c7b6cf99d5caca,evm,443.826335158146
0xb4e885b76338f8c6e63c82577e690165c198b4c4,evm,443.771584257506
0x9c4e5c56b241d9ccabda475b9f01d37f32b55c15,evm,443.539843057592
0x899400a0c8b72f5955f42a873ab4d296a3c3a145,evm,443.506264000544
0x1149c7aada2ba33de964e3a81d9df91b28a70e78,evm,443.424041353445
0x5a37458a4ec5e64039de46258170aec33783c8d9,evm,443.355474475892
0x3756fa2b8bade1f889e1f33a2732f5214f551332,evm,443.292797123823
0x323e12434125c93febe45d7dfbac3e7cdc65a01f,evm,443.282263191016
0xee1f570b7b7e86dfd2f88c036e331cd56e2e54b0,evm,443.269979867677
0x31b22da192bf05c0942656bfebfd57d3640c8fa9,evm,443.252239066318
0x88b4e082f22ed5f137fed9c8268592143658915e,evm,443.248407463989
0xc697dce533d7fb71e51bed43d7b875b5a5cfc675,evm,443.218481352789
0xd96813e8c4716b4a5f41100b81759b8fc7e50360,evm,443.201962342072
0x49e4fef2e7f0465c6f0a149e41631774a7ac50e0,evm,443.154273928115
0x199e46d28e2ca044a3e9d13d1e8754156f94513d,evm,443.138751613911
0x6644299eba9d497e18c8010b2a412106f1d40a7d,evm,443.027692387754
0x8aa014231171be761235a16b78bccf58e86baa11,evm,442.898257670165
0xe07b6d9f118a2be15f6cecff9eda530b80563e1e,evm,442.89141950954
0x6e841d203d1ddaac8ac401bcc2aff36ccb53da8b,evm,442.822658297584
0x56f3a72b7a399233013eb589c6b930ccaf1237244a72c94d2ccbb2ef839ec6bf,aptos,442.744720300527
0x60d22ac1d8a25ea4f9955abe0fd6ba27f2cbfaf3,evm,442.729137563663
0x1cbbae3d459876c7b3785fbcc2cdb04b29598b13,evm,442.723327023958
0xc7ed5134c804823bad35513b03611ce8fe5d6bc5,evm,442.690212939335
0x73d03f6e050719c3f639336237a2e84a90a3101c,evm,442.669841574952
0xd1498257ca0f081f5444f2357a675584519cce2e,evm,442.655734210857
0x2da24ca48224499de19d1949dc62437b94cc8c3e,evm,442.596442385377
0xd1c61d2571ad79c7013a9e79255a8a1f1aec2f22,evm,442.586985463454
0x0fe85f2ca515dbc59aaa074bbdcb816d6be48155,evm,442.567518340702
0xbbcff693b86a82c3edcff3bbc9fe48fb3ae04904,evm,442.557320216061
0x45631c241588933183f3789177d62e717fc112d0,evm,442.521633840015
0xde540c3517ec5096e8c8712a37b02a9cda198dc6,evm,442.317527519421
0xa39ff8ff04e1b6d137a0307682c3db955c5d68e6,evm,442.196878222615
0x707e643a8fbf79873ac7d31fc82bb06555124920,evm,442.175264208532
0x824ade2250c1d19a1b6044f96f36bffcb59ea1af,evm,442.149294640256
0x660e9fe3cdafd8078e957d816fd252e42cb51446,evm,442.127297969594
0x5518664b3afe4a3c9f0b484a919b7297809a32a9,evm,442.071712735921
0xf686d26df1268d826244c37a39a24ade1cad3dbd,evm,442.0630926185
0xb0b91fef5e4af34f727797079dcda5ccac817a4b,evm,442.043792252
0xead240a5c6dfecc8b34ebaf179f6567ee5fcf056,evm,442.02954953866
0x2b4a1e637628978db0a8fb9a0c128cb77ba69043,evm,441.907684529097
0xe4892e347eec65662d5b867fbc354e8b6ddeb67a,evm,441.871074549182
0xfc192444ea846c7e06be38545ace38d371d26ce1,evm,441.800063764664
0x635a3f473d8651c8b054ef7673d68261b2a21ade,evm,441.669768948676
0xb425d0597e394b5136517428948a8e9cb089a453,evm,441.63513828161
0x2dfb844878b6d5161b86b74c45176debcb062632,evm,441.607818723717
0xf0c54de6939530c559ef5314d22a803addd074ca,evm,441.597396578587
0x62e2a07d3cf47b9818a7f64af8bd06f1b3123654,evm,441.589065061514
0xe1657c519456bebf59d8d1ff48218c9dcd5bb0ff,evm,441.582412567981
0x841419eff1adc9f33aa8f886605a64bc27d54c6e,evm,441.509367469292
0x77e2183df6b04b2907b16804b000a1defda8a3f2,evm,441.475024886052
0x1a29e565b9280981a7e5019d8d0491ae307e0fb8,evm,441.407545250757
0xd86acb1c165d3756430aef0eadabf07502aaaae9,evm,441.390363367693
0x441872dcfb18f969d6c207176fbc3f9e8745525b,evm,441.370846209309
0xb8b313ce1f0afb3257e91012de90999f7cb618f8,evm,441.332536762196
0x15391c33ce635e686a34d845e88c9a209cc7dc1f,evm,441.31649331013
0x0cdde40903f23fa143a5a11d602de57b7a780c58,evm,441.298321828876
0x20cfb6f6a86fe4afd3bc8f1e5a5517758f684990,evm,441.285721727449
0xc1f05bb9eba1ab8093c0c8335b085e7ee9c0c20c,evm,441.273237343925
0xb204ded486f9ef630bf4933b5e3bed13cb2425e3,evm,441.262988010008
0x906f75c7646059040abdbbd4c6e8b1ef0b4f24e8,evm,441.236860815871
0xe9d12bc228db779c1ff30d7ba9f5076f4af7e9ea,evm,441.10341822921
0x9e0075bf8507e3bb3cba529936d8b58ae6899e5a,evm,441.096688193594
0x733f9be37856fe2448dfd7dfed0b249bec61530e,evm,441.019115461474
0x658cafab073a0ec6ce6ea0baa07b4e6820f560d3,evm,440.995143868361
0xb2ccc1618f724de53fdfccf4b5941d628cbc4bc5,evm,440.993627133268
0x18dd53a41ccc2e6fe951292bfd2b920830b54d98,evm,440.985093318403
0x28c0dd1f1d54f7c76b8c496b14f01f8e0fcf6723,evm,440.876469574811
0x310a70cbe522956556c1c8542e7a3a6faa14f0e1,evm,440.863265583415
0xb10c016fc0cda6c39164bc774059bbccb1e20db9,evm,440.840924652488
0x637d3314c6ff79aad415647155e3f73c44a84e65,evm,440.830149445199
0x56c25876dc1cadff67e633740f47be39552b8073,evm,440.80439402702
0x5a4f1a51c332beeda547660d6f5913886702f592,evm,440.776660942025
0xfd7687e8be36d5d02fbd081b2649a0919ded883e,evm,440.722820284655
0xb2ac863f33b478f8464fb7ff37f7e450a2599cb7,evm,440.722820284655
0x3c46528d8212be9b8e3721b2ddc18688d8a556a8,evm,440.722820284655
0x95cc94786703b3ae8cd4b97fe4e42643ad807dc3,evm,440.609751807767
0x39eb074eef3b1950423b05c16b5eda2fb40223ea,evm,440.603262737308
0x01cc87c33104260a94d054723732235fb9de5034,evm,440.596470075621
0x50bc49533fd5815946a44c461416c16d3ab90a30,evm,440.549156487401
0x9dff82b46eb10f5d56faf4c5d33cf9fd1aff6dbc,evm,440.523922107133
0x305a0c81ca524ec9284dd56b293e359f8765a64f,evm,440.51068847046
0x49f9066e10d11ad9d7827b98f75033e4838b67ab,evm,440.481456142403
0x5fecfa5895b8221305410f24d65f79fc53880a96,evm,440.41721333831
0x75a8ccac6ac538731ed02e8da89b851ee57736dc,evm,440.350112669406
0x4f3ffbcb74d58a98a9b4d8dd556782966aadbcdb,evm,440.308348937975
0x2fadcf0aa1ea3db0daa5e500a848f735faa0515a,evm,440.307743852126
0xed94120fa70c1f7a027bada3bd7ad6d533da99e3,evm,440.263725237685
0x16fc4bec8057ebd0678d5a6bc1424de56c7dad8a,evm,440.263100137514
0x184a2efa325793a297ddc9dbae55e8216162c9fd,evm,440.217414388319
0x83261f536f7308cf1c91abf5d4d6538d2583730f,evm,440.210707834562
0xacfd7aa9e480515cd2630e4acf6e9ab8fe2541ca,evm,440.182077129667
0xd39106bbcca8c6dcb1e076dc8c681f63396541af,evm,440.170149164031
0xbf2a57e1d9a510354346e7470aa0a08a32c58ce8,evm,440.168709463416
0x268ef7edbbaef57f6701ca1e7aa1cc78b3b1853051bf59865c63b2401c6cb6c0,aptos,440.158197169552
0x34dc9c6daab3a607a58deddc5092ded4502bfec3,evm,440.139347828337
0xaaf975d985ea2c0ef01388633e85e465e4703de1,evm,440.097818885668
0xefe10aa3547601d66d37120fc662812d3f4abe7f,evm,440.082729995746
0x786ac65ff2b67a2f34950adf9a5ca64a86b0ebca,evm,440.053152814125
0x2b8348c52d18a7df3db3af475dcc6e24df57f6a4,evm,440.049838671997
0xa41ea7e1071ce016b5f13e765435f2fc747414ae,evm,439.967789751059
0x1d6e53596893780531a3812179926140d565a95b,evm,439.953562160635
0xba0f2c8249525e6010e8d314b96180b010fda1c6,evm,439.935393241183
0xcd6aa1099869833fd3a37b4a49863ef0068da716,evm,439.882558672285
0x78727ba5651181efeb7e86bcec3791e02f7f8715,evm,439.864563200447
0x4beda98cb839c01743dc044517329d8e669f0b68,evm,439.810026988837
0xdfea561032a3d31dea42c73a27cc65de57fdb2fe,evm,439.70431972088
0xefa85a56abfedec5e4d818934143673fbb0b5dc9,evm,439.562329393827
0xf0717d08051926646ebf0694f302f3feb1481d12,evm,439.559475651599
0x65b71c08a9e78c956965cb84340700fe1ae9018f,evm,439.523344100477
0xa16edf7ba9a6dbb0044161dec117eb56e4f54124,evm,439.519900661305
0xe728d99883b0295d40f75a54e49e9cf861ea9d64,evm,439.428345881971
0xc6d1cf19af4a5ecbf4c9e2a957dd755d1a2c67bd,evm,439.364548025355
0xb371c2a3e9ad058b215771d44caf21244a974cd0,evm,439.31866630787
0x691378629c02ad7342180cf8e1c597a2426f10e0,evm,439.315561295164
0x009f902b395a6bf8de089ff28503d91479c694f1,evm,439.228927359764
0x84c083bfabe03c256ec765f484046e656e663acc,evm,439.199179910963
0x6f2affe6abf7721b50c4ee64082a20a28d6ab8ca,evm,439.123343026988
0x871076bc54602302c389f4a527f8b12c42e4bc46,evm,439.098142944695
0x1777c218533a95e99459b51caee5bc687564941f,evm,439.078465655847
0x86daf02cf11bf6a6a70e4e3d6dde4a7e299b3787,evm,439.052974989988
