locker/address,locker_name,weightage,notes
0x8ec6b8d83817574c77c5c99b52d210f37ef79355,Others,0.000161317480738248,
0x5dfe2e084b1e6770478f8544eb55a945b9d3ba09,Others,0.000160807029916337,
0x252aa48a1318d3f6cd764b01ddcee7f75594a367,Others,0.000160419665879979,
0xd6b8bbcd887f2ff49465e4624e11d2bbf42e1c41,Others,0.000160310286821811,
0xdd953bffc94be6e51ae2275216ff8e7481a9c084,Others,0.000160148091912886,
0x0ee9495dd53dcee94828204f6a35b2cdfa9ba976,Others,0.000159964421439649,
0x370099c76219a3c3f9ea24db8151e0b2e89bda2f,Others,0.000159945026000918,
0x88ee8692adfc54798c2190c1e68612f75ab15618,Others,0.000159692729652157,
0xa77ca55ac4c22b4d65199aa74f7ba15bc4183f6b,Others,0.000159026888753539,
0xd4c2e8530e91f2d0c5c339c4b1c4acdf122e216f,Others,0.000158599668466467,
0xae1e724a5bda6474df1f53104607ac19bd3852fb,Others,0.000158305876058939,
0x1a483a1f72d67de2fc80fcc7897c577681575f81,Others,0.000158136965729314,
0x70869ec9d775acc651342fd116c273162cbe97ff,Others,0.000157424876320355,
0xb10a1907fa6e7ef0d6d135e84ab72d80b529a752,Others,0.000157384748253797,
0x85950c2d892d50833cdf250355cfee83ad02f841,Others,0.000157040831213811,
0x91e26a72671c7442a568451409773cb14ae5f2b4,Others,0.000156838752932946,
0xf08b5301ae34f744e29c0b5ba57535940d56abb7,Others,0.000156651241446302,
0x2aa7bff505a63b4c04de47451457d30890427b65,Others,0.000156522850911918,
0x2e27fce2dcdd2013fc13a6a15f80fabe75ab837f,Others,0.000156415490272505,
0xe4f67a7591d3b8b4d73ecf44914f34f29786f4ff,Others,0.000156327940038649,
0x97021deba877fcb6b542f427aad3606a7872c191,Others,0.000156196001432285,
0x79515c211e1fc889ac50384c52700becab54f177,Others,0.000155870633962655,
0xc83720aed89217d6e3f9e52ce0e718b5333e9046,Others,0.000155629770699372,
0x859cb9a13675afe3fef715d9c670bd5bcb9de983,Others,0.000155603286178662,
0x53ac12d7c540bddd0ca7744c62a70100506ffa2c,Others,0.000155597023770958,
0x240b5bbee0521dd82bd2b133206a2c98f53033ac,Others,0.000155597023770958,
0x77021aae0f638af46cea32247cdd64bd7d5a32cb,Others,0.000154926832993917,
0xb19e88ba769ae59b658e8758d5aa3088b88d44ca,Others,0.000154141301237283,
0xd97364492a492263629aca496af8e5f8c15a8560,Others,0.000153479769173097,
0xd720020efca73f75a0508f4e9d6e71e92c769e8a,Others,0.000153175830630537,
0x362db1476cca76be3086d3e3e2cce5fd5f57819e,Others,0.000153118951223435,
0xc30600bfd6447d0d4e4c17f41931b8f0a4319263,Others,0.000152793864402156,
0x19eac18392981b387bdcc174d36db463c8f7ae8b,Others,0.000152453325483859,
0xd93c807d9dd8d53fa4829179b8650477cc0bf12e,Others,0.000152273027237266,
0x37f2af56f635c108aa1324402c17ec0e9e3ee9af,Others,0.000152246634019318,
0x8b4cb9f63ce2bc89bc7c28ff9e76ec438a47b3fb,Others,0.000152176580798753,
0xa34d27287def3766c8adeefc38cd7264debf6ffc,Others,0.000151661852689949,
0x847d2c489cea16f4adbed9dd565f7a7b35fdf2b4,Others,0.000151046654362744,
0xf9f9fe98282e55c8c243ee985b0b50df97d54d54,Others,0.0001506372957769,
0x67a9afbf410033de89d10f463e76bea9a442b60f,Others,0.000150606050897614,
0x719a7158b87a49eaff11cab8feab098aec50b838,Others,0.000150575583379453,
0x0e26c2ef2fb976014344815fd857914358d05470,Others,0.000150367276511937,
0x13fcdf507d6294f53193aebffa4abc967133743b,Others,0.000150058422589255,
0x6b99038e11a4f14d7957d493d2af9959b45d9faa,Others,0.000149986182206819,
0xda66262b2db801ab6318a0b3c204efc82619f0fc,Others,0.000149839206792175,
0xe3ec33fa53a474904bd1d403b8291716aa4ee30f,Others,0.000149126388470098,
0x95be0e89de08b4737c0e001009c4d3806adbc686,Others,0.000148808787066869,
0x88263ddbbab4236d4a5169b200f1cf5df08f8123,Others,0.0001487166366466,
0x7cfde443c165c4696a6e4b6811b466157765262d,Others,0.000148393752660363,
0xbc6bb14c5c66e853b778d871bba027825aee69e0,Others,0.000148066226035351,
0xf7fafbd8933ec225f11baa721216746a851dc5bf,Others,0.000148052877261814,
0xc02a84e0adadba03b739fb0e92f804761233bce5,Others,0.000147643442382433,
0x375ad55cff7216561e96d324439866947da7a0c1,Others,0.000147572518143988,
0x79096ac4e6e95e96e4a89f2273bfebc63b4f9364,Others,0.00014715533271042,
0x273a57c5a4c500ea5d4b95744ea5a3a6d9327033,Others,0.000147155299130801,
0xbb0c7359362c3dd3b56879ff6df3f84717b12b23,Others,0.000146860883216756,
0x75e0a3ec19c35199687de3bbe5ededd40854960a,Others,0.000146797409005979,
0x859b66250d81e8ff359a040ab694c774af867dd5,Others,0.000146644260092159,
0xb2d875ab3ec4c27a29d36267dd570291b41ff92d,Others,0.000146319916690234,
0x2e1a19b18c0571aa2912aa2df8a3351a79723666,Others,0.00014631323293779,
0x7c01be493e39d302ca1a783e1212990b720010ef,Others,0.000146081160734114,
0xe8821eaaec4949fdf24f629b3dbce6a967b5aef3,Others,0.000145828308199031,
0xb2ba45488013d65bbe8e053ec165dffdf24dd4ef,Others,0.000145751197081874,
0xf254d8c90f6fdc4bc0280c1115fa4ba82148820c,Others,0.000145665385061053,
0x2dc1cc7cd97141baacf89e03f8c74ead58143ff0,Others,0.000145561067853721,
0xd2b29bfd53eb7a900e5f3cd1ce3469ec81ee141b,Others,0.000145159502455503,
0x50199558205dd7de39e2fc1204ff8fc9918b7a6b,Others,0.000145062607611384,
0x4431c38d7faad1b871ec51b843e95eaac504881b,Others,0.000144967858402274,
0x307f0cdb9850a6df1e0b21349258b305c03e8cac,Others,0.000144912711695437,
0x038a18514c04720af4c323f3d30d9c7c11685322,Others,0.000144819576722365,
0x3c5eae3e821c674aff1c442ffad9a81d434bcfd2,Others,0.000144749690454272,
0x33fbc2035d84a2e8cf3da02ef618c73bdc891559,Others,0.000144442592852268,
0x067c0ae25ad132dc0a600fa019380806beaff666,Others,0.000144378399727814,
0xa61936b65fef8ed8fd1f42a04dfe5c7dbecf1027,Others,0.000144039058308204,
0xcbe3c525a69dd21942127d22e9dca8e4e4a06074,Others,0.000143846534907579,
0x5d952174fea9ae667ee988e5ef34ecaa91fe254a,Others,0.000143623954408588,
0xa47989615e1bb28d68ec9ac832a55c53346e3a46,Others,0.000143401844024254,
0xde277db7cb5acb68333561d8132d6a8469f4a13c,Others,0.000143050558400757,
0x6606aad170ea9155abf7eb9d5074105eca63acd4,Others,0.00014289079138476,
0x4d10fac88c16bfb27a8fc822ac97b5b66c7dfb24,Others,0.000142600236885401,
